"V1"	"V2"	"V3"	"V4"	"V5"	"V6"	"V7"	"V8"	"V9"	"V10"	"V11"	"V12"	"V13"	"V14"	"V15"	"V16"	"taxonomy"
"OTU595"	0	0	0	0	0	0	0	0	0	0	0	143	0	2	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Glycomycetaceae; g__Stackebrandtia"
"OTU597"	0	0	0	0	0	0	0	0	17	6	25	0	19	5	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU598"	0	0	0	0	0	0	0	0	10	75	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU599"	0	0	0	0	27	5	112	49	11	1	30	0	9	14	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU600"	0	0	0	0	0	0	70	0	6	4	4	4	9	3	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Gemmata"
"OTU601"	7	0	27	27	6	0	0	0	9	20	0	0	11	16	13	24	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia"
"OTU602"	0	14	7	0	0	33	229	137	2	7	18	16	12	4	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU603"	0	0	0	0	8	0	27	54	0	0	7	8	13	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae"
"OTU607"	0	0	282	0	0	3	63	9	5	0	11	0	1	0	45	7	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nakamurellaceae; g__Nakamurella"
"OTU608"	0	0	0	0	0	0	31	374	58	55	49	38	1	47	9	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia"
"OTU609"	0	0	0	0	0	0	0	0	0	2	0	10	38	13	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU611"	0	0	54	0	0	0	0	273	0	0	0	0	5	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter"
"OTU612"	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU613"	0	0	0	0	0	0	0	0	89	8	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Flavobacteriaceae; g__Flavobacterium"
"OTU614"	0	0	0	0	8	0	84	49	0	0	16	0	0	6	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU615"	0	0	4	0	0	0	3	59	42	26	9	27	18	40	78	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas"
"OTU616"	0	0	0	0	0	0	0	0	5	6	1	4	80	4	7	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardiaceae; g__Rhodococcus"
"OTU617"	0	0	0	0	0	0	0	0	2	38	16	11	11	19	5	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium"
"OTU618"	0	0	0	0	3	0	139	38	71	74	35	59	174	59	241	184	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium"
"OTU619"	0	0	0	0	0	0	22	0	5	20	3	15	77	5	33	19	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU620"	0	0	0	0	0	0	0	0	42	46	0	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Opitutae; o__Opitutales; f__Opitutaceae; g__Opitutus"
"OTU621"	1287	0	0	0	0	0	0	0	2425	105	502	0	0	21	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__\"Enterobacteriales\"; f__Enterobacteriaceae; g__Citrobacter"
"OTU622"	0	0	0	0	0	0	0	0	2	0	0	18	45	0	0	0	"k__Bacteria; p__\"Proteobacteria\""
"OTU623"	0	0	0	0	0	0	0	185	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU624"	0	0	21	0	3	3	0	131	85	77	45	74	24	128	113	9	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Phenylobacterium"
"OTU625"	0	0	0	0	0	0	0	0	3	10	1	10	82	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU626"	0	0	0	0	22	0	68	139	4	4	31	22	6	10	3	6	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae"
"OTU627"	0	0	27	0	110	0	122	193	18	30	36	24	19	8	143	21	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__Angustibacter"
"OTU628"	0	0	4	0	11	0	365	3	0	4	18	7	5	4	331	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia"
"OTU629"	0	0	0	0	0	0	0	0	51	25	3	7	15	32	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae"
"OTU630"	0	0	0	0	19	0	0	17	69	15	31	22	7	43	29	24	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU631"	0	0	0	0	0	0	0	0	0	0	0	4	57	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU632"	0	0	0	0	0	0	0	0	0	0	0	4	54	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Sinobacteraceae"
"OTU633"	0	28	0	0	32	16	0	0	0	8	0	0	0	15	13	24	"k__Bacteria; p__\"Bacteroidetes\"; c__\"Bacteroidia\"; o__\"Bacteroidales\"; f__\"Rikenellaceae\"; g__Alistipes"
"OTU634"	0	0	0	0	0	0	0	0	16	5	2	40	172	3	9	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU635"	0	0	0	0	35	0	0	6	13	0	10	15	18	113	3	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Flavitalea"
"OTU636"	0	0	0	0	8	0	389	177	0	0	0	0	0	1	27	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora"
"OTU637"	0	0	0	0	0	0	0	0	8	3	0	4	63	4	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU639"	0	0	0	0	0	0	0	0	30	92	1	0	0	1	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Tahibacter"
"OTU640"	0	0	0	0	54	0	0	14	11	0	6	0	0	21	0	11	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga"
"OTU641"	0	0	0	0	0	0	0	0	34	13	8	29	36	17	45	12	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__Reyranella"
"OTU642"	0	0	0	0	0	0	0	0	0	2	0	0	0	54	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae"
"OTU644"	0	0	0	0	0	3	0	0	34	20	4	4	53	19	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU645"	0	0	0	0	0	0	0	3	10	19	19	27	36	126	111	9	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU648"	0	0	0	0	0	0	0	0	9	5	2	13	131	0	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU649"	0	0	0	0	0	0	0	0	5	0	2	10	90	4	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU650"	0	0	0	0	0	0	0	91	201	64	67	33	26	65	7	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Ramlibacter"
"OTU651"	0	0	0	0	0	0	0	0	71	4	0	5	1	11	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Dokdonella"
"OTU652"	0	0	0	0	0	0	0	0	4	4	0	2	83	5	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU653"	0	0	0	0	0	0	0	0	118	30	0	5	2	10	25	2	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU655"	0	0	0	0	0	0	0	0	81	27	0	7	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Cytophagia; o__Cytophagales"
"OTU656"	0	0	0	0	0	0	0	0	0	45	0	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Limisphaera"
"OTU658"	0	0	0	0	0	0	0	11	5	10	1	4	7	42	0	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU661"	0	0	0	0	0	0	0	0	0	42	1	0	0	6	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Flavobacteriia; o__\"Flavobacteriales\"; f__Cryomorphaceae; g__Fluviicola"
"OTU662"	0	0	0	0	11	0	0	147	3	0	0	2	6	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU663"	0	0	0	0	0	0	0	0	3	1	1	79	185	7	0	4	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Gemmata"
"OTU665"	0	0	0	0	0	0	0	0	9	7	1	18	76	1	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU667"	0	0	0	0	0	0	0	0	0	0	49	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Ancalomicrobium"
"OTU668"	0	0	0	0	0	9	0	0	4	2	3	8	148	13	7	4	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Gaiellales; f__Gaiellaceae; g__Gaiella"
"OTU669"	0	0	0	0	0	0	0	0	4	0	0	15	71	0	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU670"	0	0	0	0	0	0	32	0	0	0	2	0	0	2	43	11	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU671"	0	0	0	0	0	0	0	0	38	23	2	41	182	7	0	6	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU672"	0	11	0	0	19	0	110	73	16	7	28	16	4	10	51	9	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU673"	0	0	0	0	0	0	0	0	5	2	0	5	14	3	206	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU674"	0	0	0	0	0	0	0	123	0	0	0	15	0	2	0	0	"k__Bacteria; p__\"Bacteroidetes\""
"OTU676"	0	0	0	0	0	0	0	0	5	7	1	2	138	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU677"	0	0	0	0	0	0	0	0	38	40	2	0	0	21	0	0	"k__Bacteria; p__\"Bacteroidetes\""
"OTU678"	4	4	11	0	38	0	26	27	0	0	0	8	3	0	11	12	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia"
"OTU681"	0	0	0	0	0	0	67	0	0	0	0	0	0	2	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiales_Incertae_Sedis_XI; g__Anaerococcus"
"OTU682"	0	0	0	0	0	0	0	0	0	0	0	0	0	0	119	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU684"	0	0	0	0	14	0	0	0	0	0	1	16	3	48	3	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU685"	0	0	0	0	0	11	51	0	5	0	0	0	0	5	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Bifidobacteriales; f__Bifidobacteriaceae; g__Bifidobacterium"
"OTU687"	0	0	0	0	0	0	0	0	0	0	45	0	6	0	0	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Clostridium_III"
"OTU688"	0	0	0	0	0	3	55	65	4	3	7	2	0	28	21	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae"
"OTU689"	0	0	0	0	0	0	0	0	0	0	23	0	24	11	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU690"	0	0	0	0	0	0	31	30	0	0	5	4	2	11	7	0	"k__Bacteria; p__\"Planctomycetes\"; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaera"
"OTU691"	0	0	0	0	0	0	0	0	10	30	1	2	7	43	19	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU692"	0	0	0	0	0	0	59	0	0	0	0	0	0	0	7	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU693"	0	0	0	0	30	0	28	51	4	5	14	8	7	15	33	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU694"	0	0	0	0	0	0	0	0	16	11	3	8	28	5	27	22	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Mycobacteriaceae; g__Mycobacterium"
"OTU695"	0	0	0	14	0	0	0	0	0	0	0	0	0	0	123	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp2; o__; f__; g__Gp2"
"OTU696"	21	0	7	0	0	0	0	0	6	8	2	0	6	4	29	12	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Blautia"
"OTU699"	0	0	0	0	0	0	0	0	29	13	6	26	35	63	5	2	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU703"	0	0	0	0	46	0	65	59	0	0	0	2	1	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Rubrobacterales; f__Rubrobacteraceae; g__Rubrobacter"
"OTU704"	0	0	0	0	0	0	0	0	0	0	4	2	1	30	56	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales"
"OTU706"	0	0	0	0	6	0	0	0	18	32	8	4	64	22	15	4	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_1; g__Bacillus"
"OTU707"	0	0	0	0	0	0	0	0	17	9	0	40	121	9	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU708"	0	0	0	0	0	0	0	0	32	60	0	8	39	7	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU709"	0	0	0	0	0	0	0	0	24	0	0	0	0	47	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Methylovirgula"
"OTU710"	0	0	0	0	8	0	27	118	17	28	49	13	27	53	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium"
"OTU711"	0	0	0	0	22	5	0	73	3	0	6	10	43	31	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas"
"OTU712"	0	0	0	0	0	0	2	0	0	0	12	128	1	14	9	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Amycolatopsis"
"OTU713"	0	0	4	0	0	0	25	267	0	0	0	0	0	0	3	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Methylobacteriaceae; g__Methylobacterium"
"OTU716"	0	0	0	0	0	0	0	123	2	9	170	2	2	47	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Stenotrophomonas"
"OTU717"	0	0	0	0	0	0	0	0	38	38	10	26	0	18	0	2	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Terrimicrobium"
"OTU718"	0	0	0	0	0	0	0	0	0	0	0	0	40	0	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU719"	0	0	0	0	0	0	0	0	0	0	0	24	169	8	37	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU721"	0	0	37	0	126	5	8	70	9	2	114	5	27	22	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaera"
"OTU723"	0	0	0	0	0	0	0	0	8	0	4	26	98	4	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU724"	0	0	0	0	3	0	0	0	6	13	0	13	83	0	45	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU725"	0	0	0	0	14	0	86	3	0	0	3	0	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
"OTU726"	0	0	0	0	0	0	36	0	0	0	3	2	0	8	39	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU727"	0	0	0	0	0	0	0	3	4	89	17	19	0	7	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Filimonas"
"OTU728"	0	0	0	0	0	0	0	0	0	0	6	38	60	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU729"	0	4	0	0	0	0	0	134	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU730"	27	0	4	0	14	9	34	6	0	0	0	2	1	0	0	2	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Propionibacteriaceae; g__Propionibacterium"
"OTU732"	0	0	0	0	43	0	35	65	0	0	10	0	5	8	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae"
"OTU733"	0	0	0	0	8	0	12	35	78	80	18	59	257	137	72	2	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium"
"OTU735"	0	0	0	0	38	0	0	9	26	2	14	33	7	26	7	29	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU736"	0	0	0	0	0	0	0	0	0	0	0	24	35	5	0	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp3; o__; f__; g__Gp3"
"OTU739"	0	0	0	0	0	0	3	0	0	0	0	0	0	49	5	0	"k__Bacteria; p__Candidatus_Saccharibacteria; c__; o__; f__; g__Saccharibacteria_genera_incertae_sedis"
"OTU740"	0	0	0	0	0	0	0	33	12	1	33	4	0	0	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodobacterales; f__Rhodobacteraceae; g__Rubellimicrobium"
"OTU741"	0	0	0	0	0	0	79	9	0	0	2	5	6	5	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides"
"OTU742"	0	0	21	0	0	16	0	0	59	45	30	0	15	20	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Actinomycetales; f__Micrococcaceae; g__Arthrobacter"
"OTU745"	0	0	0	0	0	0	0	0	11	0	0	7	53	0	0	21	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria"
"OTU747"	0	0	0	0	16	3	82	17	0	6	5	0	10	14	0	11	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU749"	0	0	0	0	0	0	0	0	0	43	36	18	0	18	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Brevundimonas"
"OTU750"	0	0	0	0	0	0	53	6	0	0	9	15	9	6	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Alphaproteobacteria_incertae_sedis; f__; g__Geminicoccus"
"OTU751"	0	0	269	0	0	0	0	0	0	0	1	0	1	0	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Sphingobacteriaceae; g__Mucilaginibacter"
"OTU752"	0	0	0	0	182	0	74	105	0	0	0	2	0	3	15	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Solirubrobacterales; f__Solirubrobacteraceae; g__Solirubrobacter"
"OTU753"	0	0	0	0	0	0	0	0	44	54	0	27	35	2	3	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3"
"OTU754"	0	0	0	0	0	0	0	0	37	152	22	4	24	25	0	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae"
"OTU755"	0	0	0	0	0	0	0	0	35	20	3	46	40	16	5	2	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU756"	0	0	0	0	0	0	51	43	8	0	14	11	19	16	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales"
"OTU757"	0	0	0	0	0	0	0	0	2	0	5	35	31	0	0	2	"k__Bacteria; p__\"Verrucomicrobia\"; c__Spartobacteria; o__; f__; g__Spartobacteria_genera_incertae_sedis"
"OTU758"	0	0	0	0	51	0	11	41	24	25	6	44	96	25	19	9	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhizobiales"
"OTU759"	0	0	0	0	0	0	8	41	23	169	102	7	6	104	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae; g__Xenophilus"
"OTU760"	0	0	0	0	0	0	17	3	13	3	10	10	4	42	54	59	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae"
"OTU761"	0	0	0	0	43	0	41	198	0	29	28	13	0	12	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae"
"OTU762"	0	0	0	5	0	0	0	0	2	1	9	8	76	9	0	0	"k__Bacteria; p__Firmicutes; c__Bacilli; o__Bacillales; f__Bacillaceae_1; g__Bacillus"
"OTU763"	0	0	0	0	0	0	0	0	4	11	2	27	71	1	0	0	"k__Bacteria; p__; c__; o__; f__; g__; s__"
"OTU764"	0	0	0	0	0	0	0	0	8	15	2	55	49	11	9	0	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp6; o__; f__; g__Gp6"
"OTU765"	0	0	14	0	0	0	0	0	3	2	23	11	11	10	13	11	"k__Bacteria; p__\"Acidobacteria\"; c__Acidobacteria_Gp1; o__; f__; g__Terriglobus"
"OTU766"	0	0	0	0	0	0	65	0	0	0	0	0	0	0	0	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria"
"OTU767"	0	0	0	0	0	0	0	0	2	0	0	62	146	4	0	0	"k__Bacteria; p__\"Planctomycetes\"; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Pirellula"
"OTU768"	0	0	0	0	0	3	25	0	5	14	9	2	0	51	3	0	"k__Bacteria; p__\"Bacteroidetes\"; c__Sphingobacteriia; o__\"Sphingobacteriales\"; f__Chitinophagaceae; g__Terrimonas"
"OTU769"	0	0	0	0	0	0	0	0	2	50	0	0	0	0	0	0	"k__Bacteria; p__\"Verrucomicrobia\"; c__Subdivision3; o__; f__; g__Subdivision3_genera_incertae_sedis"
"OTU770"	0	0	0	0	0	0	0	0	3	6	4	8	205	23	27	0	"k__Bacteria; p__\"Actinobacteria\"; c__Actinobacteria; o__Acidimicrobiales"
"OTU771"	24	0	0	14	0	0	0	0	25	5	0	2	0	0	13	0	"k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus"
"OTU772"	0	0	0	0	0	0	0	0	10	21	1	10	0	7	0	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Sneathiellales; f__Sneathiellaceae; g__Taonella"
"OTU773"	0	0	0	0	0	0	60	25	0	0	5	0	0	0	7	0	"k__Bacteria; p__\"Planctomycetes\"; c__Phycisphaerae; o__Tepidisphaerales; f__Tepidisphaeraceae; g__Tepidisphaera"
"OTU774"	0	0	0	0	0	0	0	0	5	5	2	7	39	2	11	0	"k__Bacteria; p__\"Proteobacteria\"; c__Alphaproteobacteria; o__Rhodospirillales"
