	V3.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
114587	0	0	0	6.6239050754799	0	0	0.374587520859211	0.46888097953799	0.780649412453783	2.2447087129234	0.264453483469332	8.26550387596899	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
4339173	0	0	0	1.9430121554741	4.32272103976629	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__lentus
991740	0	0	0	0.794868609057588	0	0.691780544179068	0.428100023839099	0	0	0	1.53383020412213	1.6531007751938	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Sediminibacterium; s__
1029858	0	0	0	3.17947443623035	0	0	0	0	0	0.320672673274771	0.317344180163198	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
1052559	0	0	0	2.82619949887143	5.33983187265248	0.432362840111918	6.36798785460659	2.4030150201322	0.780649412453783	0.801681683186927	3.49078598179518	1.44646317829457	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
585459	0	0	0	2.29628709283303	3.55988791510165	0	0.535125029798873	7.2090450603966	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
4398706	0	0	0	2.73788076453169	0	0	0	0.293050612211244	0.93677929494454	0.320672673274771	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__; g__; s__
731707	0	0	0	2.03133088981384	7.6283312466464	13.8356108835814	10.8095256019372	10.9014827742583	4.05937694475967	4.32908108920941	3.17344180163198	6.40576550387597	0.999250269434422	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
4477263	0	0	0	0.88318734339732	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__; f__; g__; s__
746679	0	0	0	1.32478101509598	0	108.523072868091	4.86963777116975	45.715895504954	0	0	0.687579057020263	0	3.99700107773769	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
1106471	0	0	0	0.794868609057588	0	0	0.267562514899437	0	0	0	0.528906966938664	1.44646317829457	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
17329	0	0	0	5.12248659170446	3.05133249865856	0.691780544179068	0	0.351660734653493	0	0	0.370234876857065	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
4469134	0	0	0	8.65523596529374	0	0.864725680223835	0	0	0	0	0.264453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__
552671	0	0	0	3.35611190490982	2.03422166577237	0.605307976156685	0.481612526818986	0.761931591749234	3.5909872972874	0.641345346549542	2.64453483469332	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__; s__
226726	0	0	0	3.53274937358928	0	0	0.267562514899437	4.21992881584191	2.18581835487059	5.07731732685054	27.1858181006473	39.4677810077519	8.59355231713603	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__Solibacteraceae; g__; s__
137878	0	0	0	1.05982481207678	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
589956	0	0	0	1.05982481207678	3.05133249865856	0.778253112201452	0.481612526818986	0.46888097953799	4.6838964747227	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__Verrucomicrobiae; o__Verrucomicrobiales; f__Verrucomicrobiaceae; g__Luteolibacter; s__
767403	0	0	0	0.529912406038392	0	0	0	0	0	0.374118118820566	0	1.85973837209302	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae
985219	0	0	0	1.85469342113437	33.3103797770226	0.778253112201452	8.56200047678197	1.17220244884498	6.24519529963027	0	2.11562786775466	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
578832	0	0	0	1.76637468679464	11.9510522864127	0	0	8.02958677458808	0.780649412453783	0	0.317344180163198	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Cellulomonadaceae; g__Cellulomonas; s__
381291	0	0	0	5.74071773208258	9.66255291241877	0	0	0.46888097953799	0	0	0.317344180163198	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
126056	0	0	0	0.529912406038392	0	0.691780544179068	0	9.3776195907598	0.780649412453783	1.17579980200749	185.22321982192	61.578003875969	79.7401715008669	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Burkholderia; s__
882018	0	0	0	1.76637468679464	0	0	0	0	0	0	1.69250229420373	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Dermabacteraceae; g__Brachybacterium
564704	0	0	0	4.23929924830714	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Leuconostocaceae; g__Weissella
222868	0	0	0	0.44159367169866	34.0732129016872	0	0.374587520859211	0	3.27872753230589	0	2.00984647436692	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
855807	0	0	0	2.91451823321116	7.6283312466464	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
154804	0	0	0	0.88318734339732	0	0.605307976156685	0.588637532778761	0	0	0.374118118820566	0.581797663632531	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
808919	0	0	0	1.85469342113437	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae; g__; s__
1079481	0	0	0	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia
910871	0	0	0	1.67805595245491	8.64544207953258	0	0	0.46888097953799	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
360547	0	0	0	0.44159367169866	0	0	0	0.527491101980239	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae
865748	0	0	0	1.41309974943571	8.64544207953258	0	0	0.93776195907598	0	7.05479881204496	13.2755648701605	32.0288275193798	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
241009	0	0	0	3.79770557660848	4.57699874798784	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
1072513	0	0	0	4.59257418566607	3.3056102068801	2.76712217671627	0.909712550658085	1.11359232640273	4.52776659223194	4.48941742584679	2.11562786775466	3.3062015503876	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__
70100	0	0	0	0.529912406038392	0	1.29708852033575	0	0	1.0929091774353	0.481009009912157	0.317344180163198	2.27301356589147	1.79865048498196	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
New.CleanUp.ReferenceOTU22	0	0	0	0.88318734339732	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Frankiaceae; g__; s__
New.CleanUp.ReferenceOTU28	0	0	0	2.73788076453169	0	0	0	0.293050612211244	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
New.CleanUp.ReferenceOTU61	0	0	0	0.706549874717856	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU72	0	0	0	2.29628709283303	0	2.0753416325372	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU73	0	0	0	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU106	0	0	0	7.50709241887722	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU111	0	0	0	1.85469342113437	0	0	0	1.87552391815196	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
New.CleanUp.ReferenceOTU131	0	0	0	1.05982481207678	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU160	0	0	0	1.58973721811518	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU168	0	0	0	0.44159367169866	0	0	0.374587520859211	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi
New.CleanUp.ReferenceOTU178	0	0	0	3.09115570189062	2.28849937399392	0	0	0.410270857095741	1.24903905992605	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU182	0	0	0	1.14814354641652	8.64544207953258	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bacteriovoracaceae; g__Peredibacter; s__starrii
New.CleanUp.ReferenceOTU186	0	0	0	1.58973721811518	0	0	0	0	0	0	0.899141843795729	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU209	0	0	0	1.32478101509598	0	0	0.80268754469831	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU211	0	0	0	0.529912406038392	1.27138854110773	0	0	0	0	0	0	2.4796511627907	0	k__Bacteria; p__TM7; c__TM7-3; o__; f__; g__; s__
New.CleanUp.ReferenceOTU212	0	0	0	0.529912406038392	0	0	0	0	0	0	0	1.23982558139535	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
New.CleanUp.ReferenceOTU254	0	0	0	0.529912406038392	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
New.CleanUp.ReferenceOTU255	0	0	0	3.09115570189062	0	0.605307976156685	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU273	0	0	0	0.529912406038392	1.52566624932928	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__; s__
New.CleanUp.ReferenceOTU280	0	0	0	2.03133088981384	0	0	0	0	0	0	0.528906966938664	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU311	0	0	0	1.32478101509598	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
New.CleanUp.ReferenceOTU314	0	0	0	6.71222380981964	0	3.45890272089534	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteibacter; s__rhizovicinus
New.CleanUp.ReferenceOTU318	0	0	0	0.88318734339732	0	0.951198248246219	0	0	0	0	0.370234876857065	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
New.CleanUp.ReferenceOTU329	0	0	0	0.88318734339732	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU336	0	0	0	1.58973721811518	0	0	0	0	0.93677929494454	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
New.CleanUp.ReferenceOTU339	0	0	0	0.529912406038392	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU347	0	0	0	0.44159367169866	0	0	0	0	0	0	3.64945807187678	0	0	k__Bacteria
New.CleanUp.ReferenceOTU366	0	0	0	0.44159367169866	0	0	0	0.644711346864736	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU379	0	0	0	1.14814354641652	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
New.CleanUp.ReferenceOTU382	0	0	0	1.23646228075625	0	0	0	0	0	0.267227227728976	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU387	0	0	0	2.4729245615125	0	0	0	0	0	0	0	1.6531007751938	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
New.CleanUp.ReferenceOTU403	0	0	0	1.67805595245491	0	0	0	0	0	0	0	0	0	k__Bacteria; p__FBP; c__; o__; f__; g__; s__
New.CleanUp.ReferenceOTU405	0	0	0	0.44159367169866	0	0	0	0	52.4596405168942	0	0	0	1.79865048498196	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
New.CleanUp.ReferenceOTU413	0	0	0	0.529912406038392	0	0	0.267562514899437	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU426	0	0	0	1.14814354641652	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU428	0	0	0	4.59257418566607	0	0	1.12376256257763	0	0	0	0	5.16593992248062	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU437	0	0	0	0.44159367169866	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__Ellin506; s__
New.CleanUp.ReferenceOTU445	0	0	0	1.85469342113437	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
New.CleanUp.ReferenceOTU452	0	0	0	1.50141848377544	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU456	0	0	0	1.50141848377544	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
New.CleanUp.ReferenceOTU461	0	0	0	4.59257418566607	8.64544207953258	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__; s__
New.CleanUp.ReferenceOTU464	0	0	0	0.88318734339732	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Armatimonadetes; c__Armatimonadia; o__Armatimonadales; f__Armatimonadaceae; g__; s__
New.CleanUp.ReferenceOTU467	0	0	0	0.529912406038392	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU473	0	0	0	0.88318734339732	0	0	0	0.527491101980239	0	0	0	0	1.99850053886884	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
New.CleanUp.ReferenceOTU484	0	0	0	0.706549874717856	0	0	0	0	0	0	0.264453483469332	13.2248062015504	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU490	0	0	0	1.41309974943571	0	0	0	0	0.780649412453783	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
New.CleanUp.ReferenceOTU493	0	0	0	2.38460582717277	0	0	0	0	0	0	0.317344180163198	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU500	0	0	0	0.529912406038392	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU515	0	0	0	1.23646228075625	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU522	0	0	0	1.85469342113437	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__; g__; s__
New.CleanUp.ReferenceOTU571	0	0	0	0.529912406038392	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU572	0	0	0	1.41309974943571	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
New.CleanUp.ReferenceOTU573	0	0	0	1.50141848377544	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Myxococcaceae; g__Anaeromyxobacter; s__
New.CleanUp.ReferenceOTU585	0	0	0	1.05982481207678	0	0	0.267562514899437	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU591	0	0	0	2.4729245615125	0	0	0	0.351660734653493	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__Flavisolibacter; s__
New.CleanUp.ReferenceOTU595	0	0	0	1.58973721811518	3.3056102068801	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae; g__; s__
New.CleanUp.ReferenceOTU598	0	0	0	2.11964962415357	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides; s__
New.CleanUp.ReferenceOTU606	0	0	0	3.09115570189062	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
New.CleanUp.ReferenceOTU607	0	0	0	0.618231140378124	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Rhodothermi]; o__[Rhodothermales]; f__Rhodothermaceae; g__Rubricoccus; s__
New.CleanUp.ReferenceOTU618	0	0	0	0.706549874717856	0	0	0	0	0	0	1.42804881073439	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__; f__; g__; s__
New.CleanUp.ReferenceOTU621	0	0	0	2.73788076453169	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Flavobacteriia; o__Flavobacteriales; f__Flavobacteriaceae; g__Flavobacterium; s__
New.CleanUp.ReferenceOTU622	0	0	0	1.32478101509598	0	0	0.642150035758648	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU624	0	0	0	0.794868609057588	0	0	0	0	0	0	0	1.23982558139535	0	k__Bacteria; p__Proteobacteria
New.CleanUp.ReferenceOTU638	0	0	0	0.706549874717856	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhodobiaceae; g__; s__
New.CleanUp.ReferenceOTU646	0	0	0	0.794868609057588	0	0	0	0	0	0	0	3.92611434108527	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__Phycisphaerales; f__; g__; s__
New.CleanUp.ReferenceOTU668	0	0	0	0.706549874717856	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
New.CleanUp.ReferenceOTU682	0	0	0	0.529912406038392	0	0	0	0	0	0	0	1.03318798449612	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU695	0	0	0	0.794868609057588	17.5451618672867	0	0	0	0	1.65680881191965	0.264453483469332	0	0	k__Bacteria; p__Verrucomicrobia; c__[Spartobacteria]; o__[Chthoniobacterales]; f__[Chthoniobacteraceae]; g__; s__
New.CleanUp.ReferenceOTU697	0	0	0	0.618231140378124	2.54277708221547	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
New.CleanUp.ReferenceOTU701	0	0	0	1.05982481207678	0	0	0	0.527491101980239	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU753	0	0	0	0.44159367169866	0	0	0	0	0.780649412453783	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU754	0	0	0	0.618231140378124	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU755	0	0	0	4.50425545132633	0	0	0	0	0	0	0	1.23982558139535	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
New.CleanUp.ReferenceOTU757	0	0	0	0.44159367169866	0	0	0	0	0	0.320672673274771	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
New.CleanUp.ReferenceOTU779	0	0	0	6.80054254415937	0	0	0	0	0	0.748236237641132	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Xanthomonadales; f__Xanthomonadaceae; g__Luteibacter; s__rhizovicinus
New.CleanUp.ReferenceOTU787	0	0	0	0.971506077737052	0	0	0	0	0	0	0	2.27301356589147	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU803	0	0	0	0.618231140378124	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales
New.CleanUp.ReferenceOTU806	0	0	0	0.529912406038392	0	0	0	0	0.780649412453783	0	0	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
New.CleanUp.ReferenceOTU808	0	0	0	1.14814354641652	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__Actinoplanes; s__
New.CleanUp.ReferenceOTU816	0	0	0	0.88318734339732	0	0	1.92645010727594	0.46888097953799	0	0.694790792095337	0.634688360326397	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
New.CleanUp.ReferenceOTU818	0	0	0	0.44159367169866	0	0	0	0	0	0	2.59164413799945	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Gemmataceae; g__Gemmata; s__
