#OTU_ID	V1.ITS	V2.ITS	V3.ITS	V4.ITS	V5.ITS	V6.ITS	V7.ITS	V8.ITS	V9.ITS	V10.ITS	V11.ITS	V12.ITS	V13.ITS	V14.ITS	V15.ITS	V16.ITS	taxonomy
New.ReferenceOTU27	0	0	0	0	0	0	0	0	0	0	0	0	355	7116	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Dactylonectria; s__Dactylonectria_anthuriicola
New.ReferenceOTU14	0	0	0	0	0	0	0	0	0	0	0	0	98	1557	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporales_fam_Incertae_sedis; g__Neooccultibambusa; s__Neooccultibambusa_pandanicola
New.ReferenceOTU25	0	0	0	0	0	0	0	0	0	0	0	0	115	33	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.ReferenceOTU29	0	0	0	0	0	0	0	0	0	0	0	0	6	336	0	0	Unclassified
New.ReferenceOTU15	0	0	0	0	0	0	0	0	0	0	0	0	79	1233	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Agaricaceae
New.ReferenceOTU26	0	0	0	0	0	0	0	0	0	0	0	0	1563	1796	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Hannaella; s__Hannaella_luteola
New.CleanUp.ReferenceOTU108	0	0	0	0	0	0	0	0	0	0	0	0	25	0	6	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia
New.CleanUp.ReferenceOTU267	0	0	0	0	0	0	0	0	0	0	0	0	80	0	0	216	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU281	0	0	0	0	0	0	0	0	0	0	0	0	6	7	231	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales
New.CleanUp.ReferenceOTU286	0	0	0	0	0	0	0	0	0	0	0	0	6	25	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU291	0	0	0	0	0	0	0	0	0	0	0	0	13	0	10	0	k__Fungi
New.CleanUp.ReferenceOTU292	0	0	0	0	0	0	0	0	0	0	0	0	5	5	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU311	0	0	0	0	0	0	0	0	0	0	0	0	30	0	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae; g__Stachybotrys; s__Stachybotrys_longispora
New.CleanUp.ReferenceOTU375	0	0	0	0	0	0	0	0	0	0	0	0	5	9	39	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Omphalotaceae; g__Gymnopus; s__Gymnopus_luxurians
New.CleanUp.ReferenceOTU413	0	0	0	0	0	0	0	0	0	0	0	0	81	0	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Clavicipitaceae
New.CleanUp.ReferenceOTU447	0	0	0	0	0	0	0	0	0	0	0	0	7	0	19	0	Unclassified
New.CleanUp.ReferenceOTU455	0	0	0	0	0	0	0	0	0	0	0	0	12	15	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Ostropales; f__Stictidaceae; g__Cryptodiscus; s__Cryptodiscus_epicladonia
New.CleanUp.ReferenceOTU456	0	0	0	0	0	0	0	0	0	0	0	0	53	0	109	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Ophiocordycipitaceae; g__Purpureocillium; s__Purpureocillium_lilacinum
New.CleanUp.ReferenceOTU458	0	0	0	0	0	0	0	0	0	0	0	0	47	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Neodevriesiaceae; g__Neodevriesia; s__Neodevriesia_pakbiae
New.CleanUp.ReferenceOTU461	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Phaeosphaeriaceae; g__Leptospora
New.CleanUp.ReferenceOTU472	0	0	0	0	0	0	0	0	0	0	0	0	5	7	0	0	Unclassified
New.CleanUp.ReferenceOTU484	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Valsaceae
New.CleanUp.ReferenceOTU497	0	0	0	0	0	0	0	0	0	0	0	0	13	0	13	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Pleosporaceae; g__Curvularia; s__Curvularia_lunata
New.CleanUp.ReferenceOTU503	0	0	0	0	0	0	0	0	0	0	0	0	8	29	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
New.CleanUp.ReferenceOTU510	0	0	0	0	0	0	0	0	0	0	0	0	5	266	11	0	Unclassified
New.CleanUp.ReferenceOTU517	0	0	0	0	0	0	0	0	0	0	0	0	673	9	70	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
New.CleanUp.ReferenceOTU521	0	0	0	0	0	0	0	0	0	0	0	0	7	0	33	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
New.CleanUp.ReferenceOTU528	0	0	0	0	0	0	0	0	0	0	0	0	8	36	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
New.CleanUp.ReferenceOTU537	0	0	0	0	0	0	0	0	0	0	0	0	35	9	154	0	k__Fungi
New.CleanUp.ReferenceOTU546	0	0	0	0	0	0	0	0	0	0	0	0	517	0	8	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Trichocomaceae; g__Talaromyces
New.CleanUp.ReferenceOTU548	0	0	0	0	0	0	0	0	0	0	0	0	20	30	31	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala
New.CleanUp.ReferenceOTU557	0	0	0	0	0	0	0	0	0	0	0	0	5	98	17	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae
New.CleanUp.ReferenceOTU560	0	0	0	0	0	0	0	0	0	0	0	0	5	21	20	0	k__Fungi; p__Mortierellomycota; c__Mortierellomycetes; o__Mortierellales; f__Mortierellaceae
New.CleanUp.ReferenceOTU565	0	0	0	0	0	0	0	0	0	0	0	0	71	10	14	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae
New.CleanUp.ReferenceOTU568	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU569	0	0	0	0	0	0	0	0	0	0	0	0	31	0	73	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU571	0	0	0	0	0	0	0	0	0	0	0	0	32	0	7	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Stachybotryaceae; g__Capitofimbria; s__Capitofimbria_compacta
New.CleanUp.ReferenceOTU573	0	0	0	0	0	0	0	0	0	0	0	0	48	10	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus
New.CleanUp.ReferenceOTU576	0	0	0	0	0	0	0	0	0	0	0	0	943	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Xylariales_fam_Incertae_sedis; g__Fusidium; s__unidentified
New.CleanUp.ReferenceOTU583	0	0	0	0	0	0	0	0	0	0	0	0	20	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Cucurbitariaceae; g__Pyrenochaetopsis
New.CleanUp.ReferenceOTU584	0	0	0	0	0	0	0	0	0	0	0	0	27	6	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleraceae; g__Bullera; s__Bullera_penniseticola
New.CleanUp.ReferenceOTU586	0	0	0	0	0	0	0	0	0	0	0	0	46	9	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis; s__Ochroconis_musae
New.CleanUp.ReferenceOTU595	0	0	0	0	0	0	0	0	0	0	0	0	6	7	0	0	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes
New.CleanUp.ReferenceOTU596	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Fungi; p__Chytridiomycota; c__Rhizophlyctidomycetes; o__Rhizophlyctidales; f__Rhizophlyctidaceae; g__Rhizophlyctis; s__Rhizophlyctis_rosea
New.CleanUp.ReferenceOTU604	0	0	0	0	0	0	0	0	0	0	0	0	53	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
New.CleanUp.ReferenceOTU608	0	0	0	0	0	0	0	0	0	0	0	0	114	8	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU609	0	0	0	0	0	0	0	0	0	0	0	0	40	11	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU610	0	0	0	0	0	0	0	0	0	0	0	0	165	9	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU614	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	0	Unclassified
New.CleanUp.ReferenceOTU617	0	0	0	0	0	0	0	0	0	0	0	0	10	20	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__Rhizophagus; s__Rhizophagus_custos
New.CleanUp.ReferenceOTU640	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Neodevriesiaceae
New.CleanUp.ReferenceOTU642	0	0	0	0	0	0	0	0	0	0	0	0	25	0	0	0	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber
New.CleanUp.ReferenceOTU645	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	k__Fungi; p__Basidiomycota; c__Agaricostilbomycetes; o__Agaricostilbales; f__Chionosphaeraceae
New.CleanUp.ReferenceOTU650	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Pleurotheciales; f__Pleurotheciaceae; g__Phaeoisaria
New.CleanUp.ReferenceOTU651	0	0	0	0	0	0	0	0	0	0	0	0	7	9	0	0	Unclassified
New.CleanUp.ReferenceOTU657	0	0	0	0	0	0	0	0	0	0	0	0	17	5	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU658	0	0	0	0	0	0	0	0	0	0	0	0	22	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU659	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Fungi; p__Glomeromycota; c__Glomeromycetes; o__Glomerales; f__Glomeraceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU666	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales; f__Microdochiaceae; g__Idriella
New.CleanUp.ReferenceOTU673	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU694	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora; s__Cyphellophora_oxyspora
New.CleanUp.ReferenceOTU708	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU709	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	0	Unclassified
New.CleanUp.ReferenceOTU711	0	0	0	0	0	0	0	0	0	0	0	0	85	0	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
New.CleanUp.ReferenceOTU717	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella
New.CleanUp.ReferenceOTU233	0	0	0	0	0	0	0	0	0	0	0	0	0	5	15	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
New.CleanUp.ReferenceOTU293	0	0	0	0	0	0	0	0	0	0	0	0	0	5	24	0	k__Fungi; p__Ascomycota; c__Dothideomycetes
New.CleanUp.ReferenceOTU453	0	0	0	0	0	0	0	0	0	0	0	0	0	36	17	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU464	0	0	0	0	0	0	0	0	0	0	0	0	0	5	11	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Xylariales
New.CleanUp.ReferenceOTU500	0	0	0	0	0	0	0	0	0	0	0	0	0	35	10	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales; f__Diaporthaceae; g__Diaporthe
New.CleanUp.ReferenceOTU574	0	0	0	0	0	0	0	0	0	0	0	0	0	5	25	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU579	0	0	0	0	0	0	0	0	0	0	0	0	0	13	5	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Trechisporales; f__Hydnodontaceae; g__Trechispora
New.CleanUp.ReferenceOTU582	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	k__Fungi; p__Ascomycota; c__Lecanoromycetes; o__Lecanorales; f__Parmeliaceae; g__Parmotrema; s__Parmotrema_tinctorum
New.CleanUp.ReferenceOTU603	0	0	0	0	0	0	0	0	0	0	0	0	0	23	0	0	Unclassified
New.CleanUp.ReferenceOTU653	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	Unclassified
New.CleanUp.ReferenceOTU664	0	0	0	0	0	0	0	0	0	0	0	0	0	147	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae
New.CleanUp.ReferenceOTU667	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU670	0	0	0	0	0	0	0	0	0	0	0	0	0	9	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU674	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Eurotiales; f__Aspergillaceae; g__Penicillium
New.CleanUp.ReferenceOTU728	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU760	0	0	0	0	0	0	0	0	0	0	0	0	0	254	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Stephanonectria; s__Stephanonectria_keithii
New.CleanUp.ReferenceOTU763	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Fusariella; s__unidentified
New.CleanUp.ReferenceOTU775	0	0	0	0	0	0	0	0	0	0	0	0	0	168	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Exophiala; s__Exophiala_oligosperma
New.CleanUp.ReferenceOTU781	0	0	0	0	0	0	0	0	0	0	0	0	0	290	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreales_fam_Incertae_sedis; g__Sarocladium
New.CleanUp.ReferenceOTU782	0	0	0	0	0	0	0	0	0	0	0	0	0	75	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Botryosphaeriales; f__Botryosphaeriaceae; g__Lasiodiplodia
New.CleanUp.ReferenceOTU785	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae; g__Devriesia; s__unidentified
New.CleanUp.ReferenceOTU789	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Branch06; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU795	0	0	0	0	0	0	0	0	0	0	0	0	0	176	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU799	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
New.CleanUp.ReferenceOTU802	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU804	0	0	0	0	0	0	0	0	0	0	0	0	0	51	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU808	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU816	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	k__Fungi; p__Ascomycota; c__Leotiomycetes; o__Helotiales
New.CleanUp.ReferenceOTU818	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU820	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
New.CleanUp.ReferenceOTU831	0	0	0	0	0	0	0	0	0	0	0	0	0	15	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales
New.CleanUp.ReferenceOTU833	0	0	0	0	0	0	0	0	0	0	0	0	0	10	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Didymellaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU839	0	0	0	0	0	0	0	0	0	0	0	0	0	57	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU841	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales; f__Psathyrellaceae; g__Psathyrella; s__Psathyrella_candolleana
New.CleanUp.ReferenceOTU842	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	Unclassified
New.CleanUp.ReferenceOTU843	0	0	0	0	0	0	0	0	0	0	0	0	0	92	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Glomerellaceae; g__Colletotrichum; s__Colletotrichum_gloeosporioides
New.CleanUp.ReferenceOTU844	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU849	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU852	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU863	0	0	0	0	0	0	0	0	0	0	0	0	0	65	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU872	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae
New.CleanUp.ReferenceOTU874	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Bulleribasidiaceae; g__Hannaella; s__Hannaella_kunmingensis
New.CleanUp.ReferenceOTU877	0	0	0	0	0	0	0	0	0	0	0	0	0	11	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Glomerellales; f__Reticulascaceae; g__Pseudoacrodictys
New.CleanUp.ReferenceOTU879	0	0	0	0	0	0	0	0	0	0	0	0	0	271	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Chaetothyriales_fam_Incertae_sedis; g__Hyalocladosporiella; s__Hyalocladosporiella_tectonae
New.CleanUp.ReferenceOTU893	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU900	0	0	0	0	0	0	0	0	0	0	0	0	0	32	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU909	0	0	0	0	0	0	0	0	0	0	0	0	0	82	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales
New.CleanUp.ReferenceOTU915	0	0	0	0	0	0	0	0	0	0	0	0	0	151	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Acrospermales; f__Acrospermales_fam_Incertae_sedis; g__Leptodiscella
New.CleanUp.ReferenceOTU927	0	0	0	0	0	0	0	0	0	0	0	0	0	44	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes
New.CleanUp.ReferenceOTU928	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k__Fungi; p__Mortierellomycota; c__unidentified; o__unidentified; f__unidentified; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU930	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes
New.CleanUp.ReferenceOTU933	0	0	0	0	0	0	0	0	0	0	0	0	0	18	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Herpotrichiellaceae; g__Cladophialophora
New.CleanUp.ReferenceOTU935	0	0	0	0	0	0	0	0	0	0	0	0	0	17	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Teratosphaeriaceae
New.CleanUp.ReferenceOTU937	0	0	0	0	0	0	0	0	0	0	0	0	0	14	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales; f__Tetraplosphaeriaceae; g__unidentified; s__unidentified
New.CleanUp.ReferenceOTU942	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi
New.CleanUp.ReferenceOTU944	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Venturiales; f__Sympoventuriaceae; g__Ochroconis
New.CleanUp.ReferenceOTU945	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU948	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae
New.CleanUp.ReferenceOTU949	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales
New.CleanUp.ReferenceOTU951	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	k__Fungi; p__Basidiomycota; c__Agaricomycetes; o__Agaricales
New.CleanUp.ReferenceOTU952	0	0	0	0	0	0	0	0	0	0	0	0	0	13	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Hypocreaceae; g__Trichoderma
New.CleanUp.ReferenceOTU959	0	0	0	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Hypocreales; f__Nectriaceae; g__Fusarium; s__Fusarium_solani
New.CleanUp.ReferenceOTU966	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU967	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Tremellales_fam_Incertae_sedis; g__Mingxiaea; s__Mingxiaea_panici
New.CleanUp.ReferenceOTU972	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Diaporthales
New.CleanUp.ReferenceOTU979	0	0	0	0	0	0	0	0	0	0	0	0	0	54	0	0	Unclassified
New.CleanUp.ReferenceOTU981	0	0	0	0	0	0	0	0	0	0	0	0	0	30	0	0	k__Fungi; p__Ascomycota
New.CleanUp.ReferenceOTU982	0	0	0	0	0	0	0	0	0	0	0	0	0	121	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Capnodiales; f__Mycosphaerellaceae
New.CleanUp.ReferenceOTU986	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi; p__Basidiomycota
New.CleanUp.ReferenceOTU988	0	0	0	0	0	0	0	0	0	0	0	0	0	5	0	0	Unclassified
New.CleanUp.ReferenceOTU993	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	Unclassified
New.CleanUp.ReferenceOTU995	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Eurotiomycetes; o__Chaetothyriales; f__Cyphellophoraceae; g__Cyphellophora
New.CleanUp.ReferenceOTU1004	0	0	0	0	0	0	0	0	0	0	0	0	0	16	0	0	k__Fungi; p__Basidiomycota; c__Tremellomycetes; o__Tremellales; f__Cuniculitremaceae; g__Kockovaella; s__Kockovaella_prillingeri
New.CleanUp.ReferenceOTU1013	0	0	0	0	0	0	0	0	0	0	0	0	0	7	0	0	k__Fungi; p__Ascomycota; c__Orbiliomycetes; o__Orbiliales; f__Orbiliaceae; g__Arthrobotrys
New.CleanUp.ReferenceOTU1017	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Kickxellomycota; c__Kickxellomycetes; o__Kickxellales; f__Kickxellaceae; g__Ramicandelaber
New.CleanUp.ReferenceOTU1019	0	0	0	0	0	0	0	0	0	0	0	0	0	41	0	0	k__Fungi; p__Ascomycota; c__Dothideomycetes; o__Pleosporales
New.CleanUp.ReferenceOTU1028	0	0	0	0	0	0	0	0	0	0	0	0	0	6	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Magnaporthales; f__Magnaporthaceae; g__Arxiella; s__Arxiella_dolichandrae
New.CleanUp.ReferenceOTU1033	0	0	0	0	0	0	0	0	0	0	0	0	0	12	0	0	k__Fungi; p__Ascomycota; c__Sordariomycetes; o__Trichosphaeriales; f__Trichosphaeriaceae; g__Nigrospora
New.CleanUp.ReferenceOTU1034	0	0	0	0	0	0	0	0	0	0	0	0	0	67	0	0	k__Fungi; p__Ascomycota
