#OTU_ID	V1.16s	V2.16s	V3.16s	V4.16s	V5.16s	V6.16s	V7.16s	V8.16s	V9.16s	V10.16s	V11.16s	V12.16s	V13.16s	V14.16s	V15.16s	V16.16s	taxonomy
New.CleanUp.ReferenceOTU176	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas; s__mucosa
New.CleanUp.ReferenceOTU203	0	0	7	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU204	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae
New.CleanUp.ReferenceOTU214	0	0	7	0	0	0	0	0	12	0	0	0	0	0	7	0	k__Bacteria
New.CleanUp.ReferenceOTU218	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	26	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Roseomonas
New.CleanUp.ReferenceOTU220	0	0	7	0	0	45	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU230	0	0	5	0	0	19	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
New.CleanUp.ReferenceOTU232	0	0	111	0	0	0	7	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU260	0	0	33	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Enterobacteriales; f__Enterobacteriaceae
New.CleanUp.ReferenceOTU267	0	0	11	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae
New.CleanUp.ReferenceOTU282	0	0	18	0	0	0	19	19	0	6	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU285	0	0	31	0	5	0	0	0	0	0	0	6	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae
New.CleanUp.ReferenceOTU306	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	37	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU312	0	0	5	0	5	0	0	0	0	0	0	0	0	0	0	19	k__Bacteria
New.CleanUp.ReferenceOTU358	0	0	18	0	0	0	356	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Sphingobacteriia; o__Sphingobacteriales; f__Sphingobacteriaceae; g__; s__
New.CleanUp.ReferenceOTU367	0	0	5	0	0	0	5	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU425	0	0	12	0	0	0	0	7	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Bdellovibrionales; f__Bdellovibrionaceae; g__Bdellovibrio; s__
New.CleanUp.ReferenceOTU433	0	0	8	0	6	9	5	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Cyanobacteria
New.CleanUp.ReferenceOTU439	0	0	42	0	0	0	0	0	0	0	0	0	0	1324	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas
New.CleanUp.ReferenceOTU451	0	0	459	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU459	0	0	34	0	0	0	0	0	0	0	0	6	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU465	0	0	8	0	74	0	18	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
New.CleanUp.ReferenceOTU466	0	0	15	0	0	0	21	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Hymenobacter; s__
New.CleanUp.ReferenceOTU476	0	0	9	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia
New.CleanUp.ReferenceOTU494	0	0	12	0	0	0	19	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Myxococcales; f__Polyangiaceae
New.CleanUp.ReferenceOTU506	0	0	51	0	0	0	0	0	0	0	0	0	0	11	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae
New.CleanUp.ReferenceOTU507	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Microbacteriaceae
New.CleanUp.ReferenceOTU509	0	0	13	0	0	0	0	0	0	0	0	0	0	0	11	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Spirosoma; s__
New.CleanUp.ReferenceOTU531	0	0	25	0	0	0	0	0	0	0	0	0	0	8	0	0	k__Bacteria
New.CleanUp.ReferenceOTU541	0	0	5	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteriia; o__Acidobacteriales; f__Acidobacteriaceae; g__Terriglobus; s__
New.CleanUp.ReferenceOTU558	0	0	16	0	0	0	0	0	0	0	22	22	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU565	0	0	14	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Oxalobacteraceae; g__Massilia
New.CleanUp.ReferenceOTU579	0	0	35	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria
New.CleanUp.ReferenceOTU590	0	0	6	0	0	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
New.CleanUp.ReferenceOTU19	0	0	0	19	0	0	0	0	0	0	0	0	0	0	5	0	k__Bacteria
571263	0	0	0	0	5	0	0	10	5	0	7	0	0	6	0	6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__
1033426	0	0	0	0	6	0	0	0	0	0	0	0	0	10	35	26	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
18499	0	0	0	0	15	0	12	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
255802	0	0	0	0	236	0	139	64	0	0	5	0	11	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
3768995	0	0	0	0	5	0	23	185	14	307	253	14	0	56	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
591683	0	0	0	0	5	0	0	0	11	13	0	8	714	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Pedomicrobium; s__
216191	0	0	0	0	8	0	30	18	7	0	11	16	26	27	6	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
575993	0	0	0	0	5	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Deltaproteobacteria; o__Spirobacillales; f__; g__; s__
584249	0	0	0	0	45	0	104	5	30	11	117	103	14	8	40	7	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
327197	0	0	0	0	8	0	0	65	44	78	199	72	19	447	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
274011	0	0	0	0	62	0	11	14	0	0	0	0	0	0	0	0	k__Bacteria; p__[Thermi]; c__Deinococci; o__Deinococcales; f__Trueperaceae; g__Truepera; s__
356083	0	0	0	0	5	0	0	0	5	0	9	10	0	17	0	12	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
2863	0	0	0	0	5	0	8	0	0	15	27	11	7	33	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Planctomycetales; f__Planctomycetaceae; g__Planctomyces; s__
1111551	0	0	0	0	19	0	48	30	0	0	22	0	40	8	11	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
3038080	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Alteromonadales; f__211ds20; g__; s__
243161	0	0	0	0	12	0	126	71	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
907948	0	0	0	0	9	0	10	35	0	0	19	0	0	16	0	0	k__Bacteria; p__Planctomycetes; c__Phycisphaerae; o__WD2101; f__; g__; s__
344593	0	0	0	0	5	0	0	0	0	0	0	33	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria; s__subflava
2474239	0	0	0	0	5	0	0	7	10	0	10	5	12	30	6	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales
545247	0	0	0	0	13	0	0	0	12	19	0	9	94	22	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
256043	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria
366352	0	0	0	0	17	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae; g__Ruminococcus; s__
698734	0	0	0	0	5	0	14	5	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingobium; s__
1127852	0	0	0	0	10	0	10	94	8	39	18	12	6	49	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Devosia; s__
1007278	0	0	0	0	7	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
1038732	0	0	0	0	28	0	95	70	5	0	13	0	18	8	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
816760	0	0	0	0	12	0	32	86	27	137	110	13	9	57	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
662915	0	0	0	0	6	0	14	7	0	0	0	0	0	23	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
537664	0	0	0	0	10	0	0	41	109	304	110	24	99	267	0	10	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
229348	0	0	0	0	8	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__
2224378	0	0	0	0	8	0	0	27	0	0	0	0	0	8	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae
365965	0	0	0	0	14	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
42768	0	0	0	0	18	6	0	5	0	0	0	0	17	5	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
544008	0	0	0	0	12	9	68	112	0	0	23	8	37	7	8	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__Methylopila; s__
547806	0	0	0	0	7	0	0	0	0	0	0	13	9	16	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
963154	0	0	0	0	9	0	47	94	0	0	20	0	10	11	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae; g__; s__
969400	0	0	0	0	7	0	27	15	0	0	0	0	0	0	7	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales
179312	0	0	0	0	71	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Promicromonosporaceae; g__Promicromonospora; s__
856745	0	0	0	0	8	0	9	6	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
1128417	0	0	0	0	5	0	18	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Acidimicrobiia; o__Acidimicrobiales; f__; g__; s__
1033178	0	0	0	0	43	0	0	0	0	0	0	0	11	7	0	0	k__Bacteria; p__Gemmatimonadetes; c__Gemm-3; o__; f__; g__; s__
778968	0	0	0	0	8	0	33	15	7	6	21	6	0	9	20	6	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
158804	0	0	0	0	57	8	149	29	0	0	37	0	29	7	27	11	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
205635	0	0	0	0	5	0	0	0	9	0	8	7	0	5	0	0	k__Bacteria; p__Acidobacteria; c__Solibacteres; o__Solibacterales; f__; g__; s__
815724	0	0	0	0	6	0	136	24	7	65	81	13	8	27	29	56	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
3486915	0	0	0	0	6	0	0	13	0	0	0	7	8	15	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Hyphomicrobiaceae; g__Rhodoplanes; s__
561534	0	0	0	0	5	0	44	37	0	0	8	0	0	8	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Larkinella; s__
1084417	0	0	0	0	5	0	10	5	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Burkholderiaceae; g__Lautropia; s__
811253	0	0	0	0	5	0	0	0	0	0	9	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Pseudomonadales; f__Pseudomonadaceae; g__Pseudomonas; s__stutzeri
582813	0	0	0	0	66	0	37	224	64	26	243	89	36	66	135	23	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae
501795	0	0	0	0	38	0	170	28	0	0	0	11	21	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
248337	0	0	0	0	5	0	0	0	0	0	0	0	0	0	7	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
996116	0	0	0	0	36	8	11	16	0	0	8	0	7	0	5	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
531201	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
1136762	0	0	0	0	764	67	106	61	0	15	76	31	116	15	26	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
256447	0	0	0	0	5	5	5	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae
649178	0	0	0	0	27	0	0	0	34	21	8	61	74	185	0	8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae
1143368	0	0	0	0	7	0	0	0	0	0	0	0	14	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae; g__Belnapia; s__moabensis
162725	0	0	0	0	10	0	8	22	0	0	0	5	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Erythrobacteraceae; g__; s__
4353325	0	0	0	0	44	5	16	33	0	0	10	7	20	21	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
934235	0	0	0	0	5	0	90	45	0	0	45	14	48	132	26	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__Beijerinckia; s__
552687	0	0	0	0	31	10	146	112	5	12	31	31	12	27	5	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas
89155	0	0	0	0	17	0	0	45	0	0	0	0	5	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
362997	0	0	0	0	33	0	50	0	0	5	0	0	7	0	0	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
12913	0	0	0	0	112	7	257	39	0	0	7	0	40	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia
701221	0	0	0	0	29	12	0	0	0	0	0	0	0	12	5	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__Roseburia; s__faecis
246083	0	0	0	0	6	0	7	7	0	0	8	0	21	9	0	0	k__Bacteria; p__Planctomycetes; c__Planctomycetia; o__Gemmatales; f__Isosphaeraceae; g__; s__
538315	0	0	0	0	7	0	0	0	0	10	17	47	342	10	58	9	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
1042671	0	0	0	0	13	0	19	71	0	0	17	26	0	22	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
1082846	0	0	0	0	15	0	7	0	9	14	20	63	51	205	18	8	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae; g__Streptomyces; s__
409932	0	0	0	0	9	0	6	11	7	110	12	19	44	0	39	15	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
749896	0	0	0	0	6	0	10	10	0	0	15	0	10	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__wittichii
949062	0	0	0	0	12	0	0	0	15	17	10	0	13	71	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Kaistobacter; s__
73215	0	0	0	0	16	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
589071	0	0	0	0	6	0	0	0	0	0	0	0	0	9	10	0	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Bacteroidaceae; g__Bacteroides; s__uniformis
1068562	0	0	0	0	11	0	0	0	0	0	0	0	0	5	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
11427	0	0	0	0	37	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Geodermatophilaceae
1048194	0	0	0	0	137	17	367	186	0	0	29	5	48	14	45	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
501824	0	0	0	0	78	0	10	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae
681246	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae
812200	0	0	0	0	5	0	0	0	7	0	5	0	14	14	0	0	k__Bacteria; p__Acidobacteria; c__Acidobacteria-6
1106318	0	0	0	0	11	0	0	0	8	0	6	0	0	15	0	0	k__Bacteria; p__Bacteroidetes; c__Cytophagia; o__Cytophagales; f__Cytophagaceae; g__Rhodocytophaga; s__
1025949	0	0	0	0	60	0	40	92	0	11	42	17	63	46	5	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Phyllobacteriaceae; g__Mesorhizobium; s__
884655	0	0	0	0	7	0	13	84	0	0	85	0	11	14	7	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
974497	0	0	0	0	11	0	14	37	0	0	19	0	34	7	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Beijerinckiaceae; g__; s__
881442	0	0	0	0	9	0	108	156	0	0	10	16	0	0	12	0	k__Bacteria; p__Acidobacteria; c__[Chloracidobacteria]; o__RB41; f__Ellin6075; g__; s__
367213	0	0	0	0	19	0	42	0	0	0	0	0	0	6	0	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Ruminococcaceae
619737	0	0	0	0	6	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
255448	0	0	0	0	10	0	9	15	24	0	15	17	26	76	0	0	k__Bacteria; p__Bacteroidetes; c__[Saprospirae]; o__[Saprospirales]; f__Chitinophagaceae; g__; s__
1043652	0	0	0	0	6	0	17	11	5	0	0	0	5	22	7	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__; s__
837424	0	0	0	0	6	0	0	0	22	8	21	9	15	41	5	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodobacterales; f__Hyphomonadaceae; g__; s__
1106130	0	0	0	0	13	0	24	0	78	221	8	181	2550	106	23	129	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Streptomycetaceae
658536	0	0	0	0	31	0	44	20	8	14	14	0	13	0	24	5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Kineosporiaceae; g__; s__
1012112	0	0	0	0	5	0	26	0	7	22	20	20	151	10	52	6	k__Bacteria; p__Actinobacteria; c__Thermoleophilia; o__Solirubrobacterales; f__Solirubrobacteraceae
1105814	0	0	0	0	14	0	52	0	1362	2823	532	349	2335	7836	967	1835	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Bradyrhizobiaceae; g__Bradyrhizobium; s__
593232	0	0	0	0	8	0	0	0	9	0	9	8	9	8	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Methylocystaceae; g__; s__
224825	0	0	0	0	9	0	17	0	11	0	27	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Burkholderiales; f__Comamonadaceae
275257	0	0	0	0	10	0	15	20	0	0	6	0	0	28	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Aurantimonadaceae
216469	0	0	0	0	14	5	12	8	0	0	7	0	7	0	0	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Pseudonocardia; s__
578761	0	0	0	0	5	0	7	35	0	5	6	0	0	5	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhizobiales; f__Rhizobiaceae; g__Agrobacterium; s__
549682	0	0	0	0	62	26	83	181	23	59	16	29	69	75	60	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae; g__Sphingomonas; s__
973424	0	0	0	0	38	0	318	89	0	5	16	0	16	25	14	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Nocardioidaceae; g__Nocardioides
819027	0	0	0	0	9	0	34	5	0	0	0	0	5	6	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Rhodospirillaceae; g__Skermanella; s__
357529	0	0	0	0	28	0	23	0	7	0	0	0	0	8	5	0	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Clostridiaceae; g__Clostridium; s__
247875	0	0	0	0	15	0	14	9	0	0	0	0	0	0	0	0	k__Bacteria; p__Chloroflexi; c__Thermomicrobia; o__JG30-KF-CM45; f__; g__; s__
774718	0	0	0	0	14	0	8	19	45	182	57	52	172	45	146	16	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Micromonosporaceae; g__; s__
163322	0	0	0	0	19	10	0	0	5	16	11	0	25	20	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
743788	0	0	0	0	18	0	0	0	30	10	0	52	139	139	0	5	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Actinosynnemataceae; g__; s__
1125313	0	0	0	0	13	0	0	0	0	0	0	0	0	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Sphingomonadales; f__Sphingomonadaceae
841170	0	0	0	0	9	0	0	29	5	10	0	25	12	47	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__Mycoplana; s__
285497	0	0	0	0	31	0	80	86	0	11	27	9	10	25	0	6	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Caulobacterales; f__Caulobacteraceae; g__; s__
882616	0	0	0	0	18	17	0	0	0	0	0	0	9	0	0	0	k__Bacteria; p__Proteobacteria; c__Alphaproteobacteria; o__Rhodospirillales; f__Acetobacteraceae
538093	0	0	0	0	94	12	619	231	0	0	56	7	16	21	36	0	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales; f__Pseudonocardiaceae; g__Actinomycetospora; s__
